ID_transaccin,Monto,Orden,Recurrente,Origen,Fecha_de_operacin,Score,Estado,Reembolsos,Contracargos,ID_cliente,Canal_de_pago,Token,Tipo_de_tarjeta,Dispositivo,ID comercio,Fecha_devolucin,Fecha_contracargo,Respuesta_de_banco,Email_score,das_prim_correo,Dominio,Regla_nivel_normal,Regla_nivel_medio,Regla_nivel_alto,Accin
trtakht87aah7ubwlony,$500.00,317613,FALSE,API,02/10/2020 12:13,54,Aceptada,,,3,,71ba4d5bcebf410fce41e9a609c73ea766f51de03af1e79d525349f172453b69,DEBIT,,1,,,Aceptada,500,0,outlook.com,,,,
trkbhznd2pxjvwhvh4so,$500.00,317608,FALSE,API,02/10/2020 10:44,64,Riesgo de fraude,,,8,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,10ac09f0383039aeb7df50ca31c6574f,1,,,,88,2285,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
triahwi3kpqr6ix9c3mj,$100.00,317617,FALSE,API,02/10/2020 13:16,42,Riesgo de fraude,,,6,,23aa1dfdcc44c7e302897b52faacb94e1944b63280e1d127c68ae57dc2bf16fe,DEBIT,,1,,,,254,437,icloud.com,Aceptada,Aceptada,Riesgo de fraude,
trqmoxqdfymvt683thg2,$400.00,317722,FALSE,API,02/11/2020 14:43,32,Riesgo de fraude,,,3,,207b5aba7428efa106d1ac7710c324e447cbb725857a50e197c118340dba613a,DEBIT,,1,,,,87,2432,yahoo.com.mx,Aceptada,Aceptada,Riesgo de fraude,
trw6nvwt3vky7h9sqmvj,"$1,000.00",317346,FALSE,API,02/08/2020 11:52,59,Riesgo de fraude,,,3,,d1f56337882bbf1c79c0e753c8cb21caa9a1808abbaa3a61726b8240e2da620f,DEBIT,,1,,,,76,3248,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trlzf1ujchuiojebkscb,$600.00,317335,FALSE,API,02/08/2020 09:40,64,Riesgo de fraude,,,9,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,d0aaa95c47cbc0df9bcc8c76220a1cba,1,,,,88,2283,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
tru9mwwbqwge2fy4wqbe,$100.00,317370,FALSE,API,02/08/2020 13:53,44,Aceptada,,,8,,14b0585ca0b0b074d84dfe08bf2b6dd78ee4a384a060fa980b8c3ad5884a7113,DEBIT,,1,,,Aceptada,790,641,gmail.com,,,,
trhbp6coe2bge2psamjh,$66.00,317354,FALSE,API,02/08/2020 12:30,31,Riesgo de fraude,,,8,,f5d457c42f04a4d5b555ac46b306ba83f91cb1e3a72f77db3abdb27c307bd378,CREDIT,5d591cfb3d4945d407e8657f1d5a9e93,1,,,,136,929,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trjjs33uuism0m53ceam,$100.00,317380,FALSE,API,02/08/2020 14:21,49,Riesgo de fraude,,,5,,a8cb30ffc4b5d4e09f687c4640bbb05cc27966fdd4485d83607d826f708c47c9,DEBIT,,1,,,,68,3854,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trf5hmvdgpc2oz1hnxdw,$500.00,317368,FALSE,API,02/08/2020 13:45,64,Riesgo de fraude,,,7,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,3632b402cc930a8e6081bd727e7fa311,1,,,,88,2283,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trztwzg9zlvpj1ff0ghy,$50.00,317369,FALSE,API,02/08/2020 13:49,75,Aceptada,,,5,,923ff52558bb470a893cc1f65d382b89814d4e73f5febffc90418f0913f4a2c7,DEBIT,,1,,,Aceptada,500,28,gmail.com,,,,
trcpuz7woi90rar3uuvb,$40.00,317535,FALSE,API,02/09/2020 16:41,51,Aceptada,,,6,,113903ea5431205519c3205cee2db61f0b35a15dc9fc67987d987be94299aaf2,DEBIT,c3f746c3e7c453a0fc4cdf0ee34e2eb2,1,,,Aceptada,101,1447,hotmail.com,Aceptada,Aceptada,Aceptada,
trjnph5dm6xjvle8tfc6,"$1,000.00",317537,FALSE,API,02/09/2020 16:47,245,Riesgo de fraude,,,1,,03bfc158de8bcdbd139abfdc3acc5c846ab8b177d720276ab64aad06c0e702bd,CREDIT,5d50fcf23188c69a3316b732b15ee099,1,,,,500,0,gmail.com,Riesgo de fraude,Riesgo de fraude,,
trfzavbhhjikugr5hjkt,$600.00,317566,FALSE,API,02/09/2020 20:54,34,Aceptada,,,9,,3857082d7db9471d6cde9b9a644c09870ab201e92eb61fcd67a2ef83671bf5d8,DEBIT,f15cd4451f24f7a3389bf9df08bd1bb6,1,,,Aceptada,10,1201,gmail.com,Aceptada,Aceptada,Aceptada,
trdzwetfbrtrugj9e9gs,$500.00,317468,FALSE,API,02/09/2020 01:03,60,Aceptada,,,4,,ad4dcf135c3598447814e770df7fe898e2b9f8146240de5ef9ba74f44362c9b0,DEBIT,3fd0241f01d0ed0acfb5373adabe6056,1,,,Aceptada,87,2359,hotmail.com,Aceptada,Aceptada,Aceptada,
trgcd1uuc3jenl1ppkvy,$120.00,317543,FALSE,API,02/09/2020 17:20,58,Riesgo de fraude,,,1,,a8cb30ffc4b5d4e09f687c4640bbb05cc27966fdd4485d83607d826f708c47c9,DEBIT,,1,,,,68,3855,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trzu8hh89udazazqwxqj,$25.00,317745,FALSE,API,02/11/2020 19:24,0,Riesgo de fraude,,,4,,0e691bcca64146d7148119a3a809c67584c3311e4249527a2c5ebefc06e23732,DEBIT,,1,,,,,,,,,,DENY
trrowjwxgnllrlxpl1dw,$200.00,317581,FALSE,API,02/09/2020 22:49,58,Riesgo de fraude,,,5,,ce5c135f19e5205acb9ed28a7f3f2f339065e05dd2532a5584a12352825052d7,DEBIT,,1,,,,169,635,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
tr1t3ca1uxsivodohl3z,$200.00,317570,FALSE,API,02/09/2020 21:27,63,Riesgo de fraude,,,5,,d407d91880cca578157c8555306206dabe097676508db55bece68db0fb544c81,DEBIT,,1,,,,68,3856,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trfwixstlhmb6q8xcaih,$100.00,317755,FALSE,API,02/11/2020 22:44,60,Riesgo de fraude,,,8,,888cd213a29d7e72720516bee12f9e922f8f0c59c5adca61b1936e23ac485a04,DEBIT,,1,,,,709,63,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trh8l8e8fxx1npqdik7g,$100.00,317757,FALSE,API,02/11/2020 22:51,65,Aceptada,,,3,,888cd213a29d7e72720516bee12f9e922f8f0c59c5adca61b1936e23ac485a04,DEBIT,,1,,,Aceptada,709,63,gmail.com,,,,
trukrzfjq4sehjluphaj,$30.00,317781,FALSE,API,02/12/2020 02:33,38,Riesgo de fraude,,,3,,5f0315c9ea2cc0a146e485dc1875566776dfeb2e866f24beb958fb487a2e8c1f,DEBIT,65044e35eb0fd1972fdf9864a465d359,1,,,,63,4247,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trkmnz58rgsf1su11cov,$100.00,317783,FALSE,API,02/12/2020 02:36,55,Aceptada,,,4,,4f4ddb5c2f18fde97c4d8e99e125d4778fcfc1439ddab1a7f65a89451ff81f1e,DEBIT,,1,,,Aceptada,500,105,hotmail.com,,,,
trxr2u9chqq8dmetsuds,$50.00,317777,FALSE,API,02/12/2020 02:15,52,Aceptada,,,4,,4f4ddb5c2f18fde97c4d8e99e125d4778fcfc1439ddab1a7f65a89451ff81f1e,DEBIT,,1,,,Aceptada,500,105,hotmail.com,,,,
treouyzkxroce6ovx7dl,$30.00,317780,FALSE,API,02/12/2020 02:30,38,Aceptada,,,6,,3a4f0ed9eaccc946cc45095daf59d341ed7beacb6ecf95a69e3afe1308769e58,DEBIT,65044e35eb0fd1972fdf9864a465d359,1,,,Tarjeta declinada,63,4247,hotmail.com,Aceptada,Aceptada,Aceptada,
trm8wdjwln61funzly0v,$500.00,317805,FALSE,API,02/12/2020 08:48,34,Riesgo de fraude,,,4,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,d4af494543c0b6512fe8c5e78fa8a481,1,,,,88,2287,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trku8pyluhfwoai7t8gn,$81.00,317878,FALSE,API,02/12/2020 23:05,54,Riesgo de fraude,,,7,,ca80765f9225dee80927f9f2e135e3ed3e585283a6bf06ab7054af897c4f7037,DEBIT,9d846e296ebffef6581fc0e53b417fcc,1,,,,123,1321,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trenc77oqaiasio6ykuk,"$1,000.00",317835,FALSE,API,02/12/2020 16:04,66,Riesgo de fraude,,,9,,3e7628931836fe334531d279596dfd0ef059418b67bf6314a528b6e7fea2249b,CREDIT,c6608fb3b7a180c011324fe1892552c3,1,,,,65,4111,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trirm9319hnlczpktno7,"$8,000.00",317826,FALSE,API,02/12/2020 13:42,58,Riesgo de fraude,,,1,,9bb57aa319ef0830001b6ed1314a66c63161275aca4ffb40662efad371dadb59,DEBIT,,1,,,,98,1554,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trhdwaidovfaekdtgexm,$35.00,317810,FALSE,API,02/12/2020 10:26,78,Riesgo de fraude,,,9,,dae77ec799d88cb92fd5319cda8189d60292de29df6ed5c885961147ef532ce4,DEBIT,3d9677c6924359129723c9234a48d411,1,,,,500,64,yahoo.com.mx,Aceptada,Aceptada,Riesgo de fraude,
treeid50cb3ekht9m3kq,$150.00,317809,FALSE,API,02/12/2020 10:21,63,Aceptada,,,2,,13aca9eefcec724dd228f6707c2b13400ec28f971f70811d50792dff4b22378b,DEBIT,,1,,,Aceptada,64,4199,hotmail.com,Aceptada,Aceptada,Aceptada,
tr1slsmmx5tdltttb0rk,"$8,000.00",317819,FALSE,API,02/12/2020 12:33,80,Riesgo de fraude,,,4,,9bb57aa319ef0830001b6ed1314a66c63161275aca4ffb40662efad371dadb59,DEBIT,,1,,,,98,1554,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trwjvzuvldsoicqnjjtx,$100.00,317851,FALSE,API,02/12/2020 19:36,66,Riesgo de fraude,,,7,,888cd213a29d7e72720516bee12f9e922f8f0c59c5adca61b1936e23ac485a04,DEBIT,,1,,,,709,64,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
tran5w1pt9kfvdrvmfwi,$103.00,317846,FALSE,API,02/12/2020 18:55,54,Riesgo de fraude,,,7,,ca80765f9225dee80927f9f2e135e3ed3e585283a6bf06ab7054af897c4f7037,DEBIT,9d846e296ebffef6581fc0e53b417fcc,1,,,,123,1321,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trrtg9mmsfs5dfnulpzo,$50.00,317848,FALSE,API,02/12/2020 19:07,48,Aceptada,,,1,,b63b1008f1b01b45c9cc716025e8ea1913a47b8ce784fc1f9e32d72a9c0cd91a,DEBIT,,1,,,Aceptada,248,185,gmail.com,Aceptada,Aceptada,Aceptada,
trudkezg57fff7aaj43t,$100.00,317849,FALSE,API,02/12/2020 19:13,66,Aceptada,,,6,,888cd213a29d7e72720516bee12f9e922f8f0c59c5adca61b1936e23ac485a04,DEBIT,,1,,,Aceptada,709,64,gmail.com,,,,
trnrbn1xlivnsaaua8ig,$100.00,317859,FALSE,API,02/12/2020 20:05,66,Riesgo de fraude,,,2,,888cd213a29d7e72720516bee12f9e922f8f0c59c5adca61b1936e23ac485a04,DEBIT,,1,,,,709,64,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trcyebgmpojzxtnuxski,$100.00,317874,FALSE,API,02/12/2020 22:24,68,Riesgo de fraude,,,7,,275dabdf397fa1aebb792897ea4c21bb0fdfe23d1b6f56e250f46f934ca904a5,DEBIT,058cdffe5269625b338961ac5e5016dc,1,,,,944,4102,hotmail.com,Aceptada,Riesgo de fraude,,
trdykb9dtm7cvul8kdv5,$500.00,317873,FALSE,API,02/12/2020 22:15,34,Riesgo de fraude,,,6,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,afb28ef4c2e4cd03587a7f5ee25e0c0e,1,,,,88,2288,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
tr79z15r07i0p9jqgdf9,$190.00,303546,FALSE,API,1/15/20 5:56,51,Aceptada,,,2,,eaf2ceb17cbd7953915fc87c5aa277d022cfe7383e401ff71f43dd5d4f3e3ad5,DEBIT,,1,,,Aceptada,200,456,hotmail.com,Aceptada,Aceptada,Aceptada,
tr4tgnqo1sdlzngvwbrb,$200.00,303535,FALSE,API,1/15/20 1:55,79,Riesgo de fraude,,,3,,261a58b3871d883b1a25d19e0c59c0abd12880a0fb458d05b726750c61c0f671,DEBIT,,1,,,,208,411,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trvqqgesbzdxacfmhy7g,$114.00,303536,FALSE,API,1/15/20 2:07,31,Aceptada,,,1,,17a6c2c10fd0d1ad60535bc4f4f67bf0d52569f3e1be55bcc854e69648c07342,DEBIT,c2556798777a5803582ec05401cda270,1,,,Aceptada,500,34,hotmail.com,,,,
tr9el00effqfwldkcwat,$66.00,303523,FALSE,API,1/15/20 1:09,203,Riesgo de fraude,,,7,,1723b730aa07619b734632f6f6b4ebb8b38379cb7f4f07aee823de1f67a2606a,DEBIT,,1,,,,198,466,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trfoeahz8u83ojxmsxiu,$100.00,304302,FALSE,API,1/19/20 3:00,67,Riesgo de fraude,,,1,,275dabdf397fa1aebb792897ea4c21bb0fdfe23d1b6f56e250f46f934ca904a5,DEBIT,cee250b532bddb34dee502c1a783f62c,1,,,,944,4077,hotmail.com,Aceptada,Riesgo de fraude,,
trtilndx9asdyehlj02l,$500.00,304245,FALSE,API,1/18/20 21:55,36,Aceptada,,,3,,1667acccb57f17f1161d72825ae38faeb21519f074cf16601d15833fd5a591d9,DEBIT,79b40839b1a0ead29552b23e8b2ef4a1,1,,,Tarjeta declinada,191,792,gmail.com,Aceptada,Aceptada,Aceptada,
troajesuouev6obbn5im,$500.00,304244,FALSE,API,1/18/20 21:55,36,Aceptada,,,5,,1667acccb57f17f1161d72825ae38faeb21519f074cf16601d15833fd5a591d9,DEBIT,79b40839b1a0ead29552b23e8b2ef4a1,1,,,Tarjeta declinada,191,792,gmail.com,Aceptada,Aceptada,Aceptada,
tr24wlegl37ts6swjpvj,$100.00,304118,FALSE,API,1/18/20 8:30,66,Aceptada,,,0,,6a6d0e91e0d05b477bffbfb796280585b57ce885d81c8eb64cd024ecb479e2ec,DEBIT,,1,,,Aceptada,132,988,gmail.com,Aceptada,Aceptada,Aceptada,
trv57ugbvbrurh5geirb,$66.00,304247,FALSE,API,1/18/20 22:02,200,Riesgo de fraude,,,8,,1723b730aa07619b734632f6f6b4ebb8b38379cb7f4f07aee823de1f67a2606a,DEBIT,,1,,,,198,470,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trdhr1qumk1llcm2zou1,$500.00,304249,FALSE,API,1/18/20 22:06,52,Riesgo de fraude,,,9,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,c0412cbb2300fddcb43ca0bf6485b077,1,,,,89,2263,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trfa0bs1cep8rxg9zu04,$50.00,304258,FALSE,API,1/18/20 23:22,220,Riesgo de fraude,,,6,,939170eb0a1f4e53c7101d4497c523988e1d314d63ba73573ce32b21778e8cdd,DEBIT,,1,,,,500,181,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trnrm1umhsxmezresn25,"$2,000.00",304256,FALSE,API,1/18/20 22:46,73,Riesgo de fraude,,,9,,49e6d2c526e9561576257a746d71589eed7d8974741c77e0eea41167a5f9f269,DEBIT,8819b753c3a5d689b663c43654340af4,1,,,,215,371,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trszxhv2ier1ja0rfcz0,$40.00,304270,FALSE,API,1/19/20 0:21,226,Riesgo de fraude,,,6,,939170eb0a1f4e53c7101d4497c523988e1d314d63ba73573ce32b21778e8cdd,DEBIT,,1,,,,500,181,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
traxhfyeclitollv1hj2,$100.00,304443,FALSE,API,1/19/20 22:47,62,Aceptada,,,8,,9a7afb46522b13de841bd8f8b641a53f0cbe69f9586fcd6d27ccb0451375dde8,DEBIT,e45be9720886cd835abd23b51245b4a8,1,,,Aceptada,244,64,gmail.com,Aceptada,Aceptada,Aceptada,
trbaspbmsr3prjtxciav,$80.00,304458,FALSE,API,1/20/20 0:10,68,Riesgo de fraude,,,0,,11d577cd9aeb6aeba736113e436d9ca83acb5dc02a90372fd5eb607b55921655,DEBIT,91a0a4b8ad48dfe53cf70ea106253fc6,1,,,,500,40,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
tr0dwqctif731vcc3eoi,$150.00,304453,FALSE,API,1/19/20 23:39,46,Aceptada,,,1,,0e9e7d9a3507a522f4b63b8b4aa2e0e42ec26ac814d54ec81d3b02d5abccd259,DEBIT,,1,,,Aceptada,10,4346,hotmail.com,Aceptada,Aceptada,Aceptada,
trcqcipp7yetsan31jd2,"$2,000.00",304452,FALSE,API,1/19/20 23:38,38,Aceptada,,,1,,7812f83d3327fada50039740741cf5d77d1a60ff7abb0aa27814a008d152d88e,DEBIT,75b63c93f108d1c77dce25190db3756f,1,,,Aceptada,454,169,outlook.com,,,,
trp05hhl5qjyja4qhkd7,$500.00,304166,FALSE,API,1/18/20 14:14,32,Aceptada,,,4,,ad4dcf135c3598447814e770df7fe898e2b9f8146240de5ef9ba74f44362c9b0,DEBIT,6209e1938a2392d08d8aad881503f9db,1,,,Aceptada,88,2337,hotmail.com,Aceptada,Aceptada,Aceptada,
trdtshgsmtf2whzx9pnv,$100.00,304209,FALSE,API,1/18/20 17:17,41,Aceptada,,,6,,de458ebb87432c8a6e55e0cea881c714248468ed075a9b39db186999f282914e,DEBIT,,1,,,Aceptada,82,2817,gmail.com,Aceptada,Aceptada,Aceptada,
trknvfth4ljyuxnhply3,$25.00,304232,FALSE,API,1/18/20 20:35,222,Riesgo de fraude,,,5,,939170eb0a1f4e53c7101d4497c523988e1d314d63ba73573ce32b21778e8cdd,DEBIT,,1,,,,500,181,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trlpkcfbgr7ugtw7qnid,$500.00,304235,FALSE,API,1/18/20 20:45,217,Riesgo de fraude,,,9,,c6c594da917d93dda54ef45dbcd1650b88ee0689131675e9afd89dce1ae2a64e,DEBIT,562a9a78c8b1dee16e97734673d267ba,1,,,,56,4747,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trmzwlq8mmvfs3a47kcx,$50.00,304233,FALSE,API,1/18/20 20:40,227,Riesgo de fraude,,,3,,7902402009fb5abfd4e6f483641555cc8692eda3599f03850e06f9b46bce38c1,DEBIT,,1,,,,904,131,gmail.com,Aceptada,Riesgo de fraude,,
trfhzug9m2d0xfnlt9bl,$100.00,304213,FALSE,API,1/18/20 17:52,41,Aceptada,,,0,,de458ebb87432c8a6e55e0cea881c714248468ed075a9b39db186999f282914e,DEBIT,,1,,,Tarjeta declinada,82,2817,gmail.com,Aceptada,Aceptada,Aceptada,
trnrow3r2daj12yewbu1,$100.00,304214,FALSE,API,1/18/20 17:52,36,Aceptada,,,1,,de458ebb87432c8a6e55e0cea881c714248468ed075a9b39db186999f282914e,DEBIT,3b6f4c4a52203b617bac0dfdb63c7c42,1,,,Tarjeta declinada,82,2817,gmail.com,Aceptada,Aceptada,Aceptada,
trir6yolismpvk1cbaz8,$500.00,304170,FALSE,API,1/18/20 14:33,32,Aceptada,,,5,,ad4dcf135c3598447814e770df7fe898e2b9f8146240de5ef9ba74f44362c9b0,DEBIT,6209e1938a2392d08d8aad881503f9db,1,,,Aceptada,88,2337,hotmail.com,Aceptada,Aceptada,Aceptada,
trlkyg1hf1vljnferjnb,$250.00,304239,FALSE,API,1/18/20 21:06,32,Riesgo de fraude,,,2,,207b5aba7428efa106d1ac7710c324e447cbb725857a50e197c118340dba613a,DEBIT,,1,,,,87,2409,yahoo.com.mx,Aceptada,Aceptada,Riesgo de fraude,
trqwtxqo2olrgaj0siq9,$400.00,304236,FALSE,API,1/18/20 20:49,52,Riesgo de fraude,,,6,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,c0412cbb2300fddcb43ca0bf6485b077,1,,,,89,2263,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trytbrdbi2ydq2uqqicx,"$3,000.00",304404,FALSE,API,1/19/20 18:03,37,Riesgo de fraude,,,1,,9f7eae1e5eb8630758760927612c2d9bc394dceb0c7e3c6eaccbdebb6bd430df,DEBIT,8c4cfe87e1f206dd07304428dbbf839a,1,,,,92,2028,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
tre4da7daa3keccjs8ca,$600.00,304407,FALSE,API,1/19/20 18:09,52,Riesgo de fraude,,,3,,eaad8030c73cb851268b81c53a74a88b819c894e3c6d7d4665cd68450babec3f,DEBIT,859c0192fc16f99ec301de9ec843432d,1,,,,89,2264,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trydnp9swgvuxb4kmjgm,"$5,000.00",304403,FALSE,API,1/19/20 18:02,37,Riesgo de fraude,,,7,,9f7eae1e5eb8630758760927612c2d9bc394dceb0c7e3c6eaccbdebb6bd430df,DEBIT,8c4cfe87e1f206dd07304428dbbf839a,1,,,,92,2028,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
tr2cjfv79pfc1wjadxn7,$500.00,304408,FALSE,API,1/19/20 18:11,48,Aceptada,,,5,,0810869f0575ebf77f16fd7c94e7eeb9f585067c7099760f8e9f32d1aee039db,DEBIT,,1,,,Tarjeta declinada,83,2700,hotmail.com,Aceptada,Aceptada,Aceptada,
trv7ymzgjgcahpazc1j3,$70.00,304397,FALSE,API,1/19/20 17:04,84,Riesgo de fraude,,,0,,e25e3c831a5103278c912235bcf62074832131528d34643a94def35c634eed3a,DEBIT,,1,,,,489,39,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trjw7u086kibdxoeykn1,$67.00,304431,FALSE,API,1/19/20 21:40,93,Aceptada,,,0,,ec42b83ba98901d97401feff4d9f85df97e8e42cd04e3fa3834402ba6583373a,DEBIT,,1,,,Aceptada,63,4210,live.com.mx,Aceptada,Aceptada,Aceptada,
trzl4xevjkcyexj05esq,$500.00,304312,FALSE,API,1/19/20 7:51,217,Riesgo de fraude,,,6,,c6c594da917d93dda54ef45dbcd1650b88ee0689131675e9afd89dce1ae2a64e,DEBIT,562a9a78c8b1dee16e97734673d267ba,1,,,,56,4747,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
triqhr5x94syzsjlmulm,$300.00,304333,FALSE,API,1/19/20 11:04,38,Riesgo de fraude,,,4,,8039523a3133d58bd504aa83bd535dd68070b7c66ed34fc404e5271f44e67862,DEBIT,1c9e7c58df76dd17a5caeb01b86fe745,1,,,,709,35,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trqzaz4a69fzu89tela4,$300.00,304334,FALSE,API,1/19/20 11:06,44,Riesgo de fraude,,,3,,8039523a3133d58bd504aa83bd535dd68070b7c66ed34fc404e5271f44e67862,DEBIT,1c9e7c58df76dd17a5caeb01b86fe745,1,,,,709,35,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trggwrgv9tmn7x0janz3,$163.00,304321,FALSE,API,1/19/20 9:44,58,Riesgo de fraude,,,8,,68b04f8288381fab40314085fb6939bd3706e3e16fb28b0f7635d86d5ba61b66,DEBIT,,1,,,,500,35,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trfunkhwm8oootp5agxt,"$1,000.00",304320,FALSE,API,1/19/20 9:43,31,Riesgo de fraude,,,0,,f9f5e1f3be369d1596fb995589440d001c8116efa236fc66cae337de05e65920,DEBIT,,1,,,,489,39,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trjq0bwt3ghrg7b5rprh,$50.00,304377,FALSE,API,1/19/20 15:47,225,Riesgo de fraude,,,4,,e6ddda756ff29d0d1c261ed8ddca92c23b2234a6e24d57b74a44178fa80c1e67,DEBIT,,1,,,,904,131,gmail.com,Aceptada,Riesgo de fraude,,
trsiu7zu6bdxl0omtucr,$40.00,304376,FALSE,API,1/19/20 15:45,60,Riesgo de fraude,,,6,,ff04930f8b2d8c0f12162d46a1801def378b2219ea8829d3ae6f3d9758b7df30,DEBIT,,1,,,,153,724,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trnfjzs7ew01fx8ugcut,$200.00,304176,FALSE,API,1/18/20 15:19,58,Riesgo de fraude,,,4,,68b04f8288381fab40314085fb6939bd3706e3e16fb28b0f7635d86d5ba61b66,DEBIT,,1,,,,500,34,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trns24epo5uhcnsmez9p,"$10,000.00",304180,FALSE,API,1/18/20 15:27,52,Riesgo de fraude,,,8,,110519736509a2af40c7783981537f367492e1590446c5fd330643f30fa20b79,CREDIT,3d00cfa0218fedee123c607eb1559acd,1,,,,98,1529,hotmail.com,Aceptada,Aceptada,Riesgo de fraude,
trflyog5ofjg0gcqv6pq,$200.00,304199,FALSE,API,1/18/20 15:54,47,Aceptada,,,7,,fdc949f381af6f0de3bfa7f332c57b9eba8628e559d9586d8005555e27e878ce,DEBIT,,1,,,Aceptada,10,1226,gmail.com,Aceptada,Aceptada,Aceptada,
trnlbca1aawbgznk9hdu,$500.00,304185,FALSE,API,1/18/20 15:37,42,Aceptada,,,9,,0810869f0575ebf77f16fd7c94e7eeb9f585067c7099760f8e9f32d1aee039db,DEBIT,,1,,,Aceptada,83,2698,hotmail.com,Aceptada,Aceptada,Aceptada,
trqjbucd1cd6ji6i8drh,$50.00,304196,FALSE,API,1/18/20 15:46,222,Riesgo de fraude,,,2,,939170eb0a1f4e53c7101d4497c523988e1d314d63ba73573ce32b21778e8cdd,DEBIT,,1,,,,500,180,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
tra0gss2dl2mprqi8jwb,$300.00,304187,FALSE,API,1/18/20 15:38,81,Riesgo de fraude,,,1,,52f4e19e03c52abeb1d0680575e6f438eef0117837298c5814d377885daf0f25,DEBIT,,1,,,,239,234,gmail.com,Aceptada,Aceptada,Riesgo de fraude,
trie9yrdrpcgeokh87cc,"$1,100.00",304135,FALSE,API,1/18/20 10:40,36,Aceptada,,,0,,3857082d7db9471d6cde9b9a644c09870ab201e92eb61fcd67a2ef83671bf5d8,DEBIT,f15cd4451f24f7a3389bf9df08bd1bb6,1,,,Aceptada,10,1178,gmail.com,Aceptada,Aceptada,Aceptada,
trwcuiczcql5gjpet9r0,$35.00,304152,FALSE,API,1/18/20 12:05,71,Riesgo de fraude,,,3,,dae77ec799d88cb92fd5319cda8189d60292de29df6ed5c885961147ef532ce4,DEBIT,,1,,,,500,39,yahoo.com.mx,Aceptada,Aceptada,Riesgo de fraude,
trchnwbp2edzwk0ehdvq,"$1,000.00",304205,FALSE,API,1/18/20 16:31,37,Aceptada,,,10,,557018d5142881a40fbfa84639237961e253b77ec6365502f09f859a1fc41a20,DEBIT,,1,,,Aceptada,28,6937,yahoo.com,Aceptada,Aceptada,Aceptada,
trnselqszm7xfxgblsx4,$100.00,304546,FALSE,API,1/20/20 8:06,37,Aceptada,,,9,,72632df4d4e558991fd4c82a6a60740ddb4d9c5ef1e39d2a84528dfc8dcec7fd,DEBIT,8cfd777cc48e358b95b8720bf767c50a,1,,,Tarjeta sin fondos,500,0,gmail.com,,,,
